Unnamed: 0,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,bed_bath_sum,renovation_yes,sqft_living_plus_lot,sqft_living_plus_lot_15,lat_long,distance_from_flatiron
8015,8857640040,2015-04-10,425000.0,4,2.5,2400,6053,2.0,0.0,0.0,3,8,2400,,2001,,98038,47.3869,-122.03299999999999,2460,6519,6.5,0,8453,8979,"(47.3869, -122.03299999999999)",20.889397891940217
8016,2138000120,2014-06-26,435000.0,4,2.75,2110,8751,1.0,0.0,0.0,3,7,1510,600.0,1962,,98011,47.7617,-122.215,1660,10295,6.75,0,10861,11955,"(47.7617, -122.215)",11.952253979273788
8017,4022902260,2014-06-26,460000.0,4,2.5,2550,19017,1.0,0.0,0.0,4,7,1300,1250.0,1961,,98155,47.7682,-122.28399999999999,2080,21100,6.5,0,21567,23180,"(47.7682, -122.28399999999999)",11.25193742853132
8018,2225300149,2014-12-22,323000.0,4,1.75,1440,8114,1.0,0.0,0.0,4,7,1440,,1963,,98155,47.7639,-122.33200000000001,1940,7208,5.75,0,9554,9148,"(47.7639, -122.33200000000001)",10.690623049849345
8019,3438500880,2015-04-30,325000.0,2,1.0,810,6827,1.0,0.0,0.0,3,6,810,,1944,,98106,47.5495,-122.35700000000001,990,6827,3.0,0,7637,7817,"(47.5495, -122.35700000000001)",4.236204914336941
8020,1646502165,2014-08-13,480000.0,2,1.75,1170,4635,1.0,0.0,0.0,4,6,690,480.0,1924,,98117,47.6842,-122.359,1240,4120,3.75,0,5805,5360,"(47.6842, -122.359)",5.2886377995851
8021,9541600110,2015-04-30,1330000.0,3,2.5,3590,8400,1.0,0.0,0.0,3,9,2950,640.0,1958,2007.0,98005,47.595,-122.17299999999999,1620,7875,5.5,1,11990,9495,"(47.595, -122.17299999999999)",7.670820503084798
8022,3348401095,2015-04-27,210000.0,4,1.75,2090,6485,1.0,0.0,0.0,3,7,1280,810.0,1956,,98178,47.4958,-122.265,2190,9600,5.75,0,8575,11790,"(47.4958, -122.265)",8.511463779629992
8023,7579200915,2015-04-01,920000.0,5,4.5,3820,5750,2.0,0.0,3.0,3,9,2830,990.0,2000,,98116,47.5581,-122.385,1750,5750,9.5,0,9570,7500,"(47.5581, -122.385)",4.197248926072948
8024,2126049096,2014-12-02,399000.0,3,1.0,1460,8290,1.0,0.0,0.0,3,8,1460,,1959,,98125,47.7246,-122.3,1470,8290,4.0,0,9750,9760,"(47.7246, -122.3)",8.150317629609294
8025,6021500025,2014-08-18,631750.0,3,1.75,2360,4063,1.0,0.0,0.0,5,7,1180,1180.0,1940,,98117,47.6902,-122.382,1660,4063,4.75,0,6423,5723,"(47.6902, -122.382)",5.98717409131858
8026,8945000910,2015-03-26,184000.0,3,1.0,1100,8680,1.0,0.0,0.0,3,6,1100,,1962,,98023,47.3072,-122.363,1100,9220,4.0,0,9780,10320,"(47.3072, -122.363)",20.903459417700457
8027,2473411130,2015-04-16,333000.0,4,2.5,2100,7208,2.0,0.0,0.0,3,8,2100,,1974,,98058,47.4478,-122.12799999999999,2060,7480,6.5,0,9308,9540,"(47.4478, -122.12799999999999)",14.791808431424526
8028,2781250900,2014-06-20,218000.0,2,2.0,1310,2841,2.0,0.0,0.0,3,6,1310,,2004,,98038,47.3502,-122.022,1360,2550,4.0,0,4151,3910,"(47.3502, -122.022)",23.144014547903385
8029,3330500925,2015-02-24,258305.0,2,1.5,750,2964,1.0,0.0,0.0,5,5,750,,1919,,98118,47.5518,-122.277,1350,3090,3.5,0,3714,4440,"(47.5518, -122.277)",4.833993068191127
8030,9522100375,2014-07-15,775000.0,5,1.5,1720,5000,1.5,0.0,0.0,3,8,1720,,1915,,98103,47.6627,-122.355,1720,5000,6.5,0,6720,6720,"(47.6627, -122.355)",3.7976434843385474
8031,1826049362,2014-06-11,515000.0,3,2.5,3370,19585,2.0,0.0,0.0,3,7,3200,170.0,1951,,98133,47.7388,-122.339,1730,9430,5.5,0,22955,11160,"(47.7388, -122.339)",8.955388194559104
8032,1250200495,2014-06-24,455000.0,2,1.5,1200,1259,2.0,0.0,0.0,3,8,1000,200.0,2015,,98144,47.6001,-122.29799999999999,1320,1852,3.5,0,2459,3172,"(47.6001, -122.29799999999999)",1.8917753144618132
8033,5662100110,2015-02-18,440000.0,3,2.5,1830,6807,2.5,0.0,0.0,5,7,1830,,1954,,98155,47.7613,-122.322,1340,6807,5.5,0,8637,8147,"(47.7613, -122.322)",10.5301375042829
8034,2025049111,2014-06-19,1440000.0,3,3.5,3870,3819,2.0,0.0,0.0,3,11,2760,1110.0,2002,,98102,47.6452,-122.31700000000001,2530,5500,6.5,0,7689,8030,"(47.6452, -122.31700000000001)",2.6447432276289335
8035,7576700131,2014-07-14,850000.0,3,2.25,2220,3707,2.0,0.0,0.0,4,8,1620,600.0,1919,,98122,47.617,-122.286,2030,4850,5.25,0,5927,6880,"(47.617, -122.286)",2.404068352004562
8036,4027701265,2015-05-01,480000.0,3,1.75,2920,21375,1.0,0.0,0.0,3,8,1850,1070.0,1961,,98028,47.7666,-122.265,1540,8482,4.75,0,24295,10022,"(47.7666, -122.265)",11.36969079515611
8037,3423059177,2014-11-26,420000.0,5,2.75,2540,27007,1.0,0.0,0.0,3,8,1520,1020.0,1980,,98058,47.4326,-122.155,1800,26572,7.75,0,29547,28372,"(47.4326, -122.155)",14.847532617206072
8038,3876312840,2014-09-12,408000.0,3,1.75,1970,7100,1.0,0.0,0.0,3,7,1590,,1976,,98072,47.7353,-122.17200000000001,1790,7455,4.75,0,9070,9245,"(47.7353, -122.17200000000001)",11.590663917115199
8039,6928600330,2014-08-20,278000.0,5,1.75,2170,9752,1.0,0.0,0.0,3,7,1100,,1962,,98003,47.3355,-122.331,1810,10609,6.75,0,11922,12419,"(47.3355, -122.331)",18.912488819316817
8040,5316100820,2015-01-22,1200000.0,3,3.0,2350,1620,2.0,0.0,0.0,3,9,1560,790.0,2001,,98112,47.6308,-122.279,2000,4380,6.0,0,3970,6380,"(47.6308, -122.279)",3.0575512722120175
8041,1022059161,2014-06-13,454000.0,4,2.25,2630,39000,2.0,0.0,0.0,3,9,2630,,1979,,98042,47.4089,-122.149,2270,66647,6.25,0,41630,68917,"(47.4089, -122.149)",16.368924448469244
8042,4134300175,2015-04-17,1850000.0,4,2.5,4120,14866,1.0,1.0,4.0,3,8,2070,2050.0,1965,,98006,47.5571,-122.193,3620,19729,6.5,0,18986,23349,"(47.5571, -122.193)",7.586853493124254
8043,7853301130,2015-05-05,499000.0,4,2.25,2440,5000,2.0,0.0,0.0,3,7,2440,,2007,,98065,47.5407,-121.89,2440,5212,6.25,0,7440,7652,"(47.5407, -121.89)",21.334573285629897
8044,6928000620,2015-02-18,590000.0,5,3.0,3480,6625,2.0,0.0,0.0,3,8,3480,,2012,,98059,47.4815,-122.15299999999999,2800,9400,8.0,0,10105,12200,"(47.4815, -122.15299999999999)",12.285431748393698
8045,5680000750,2014-07-30,385000.0,3,3.5,1900,4805,2.0,0.0,0.0,3,8,1560,340.0,1999,,98108,47.5686,-122.315,1360,4800,6.5,0,6705,6160,"(47.5686, -122.315)",2.975619392075255
8046,333100265,2014-09-24,1250000.0,4,3.25,3160,10043,2.0,0.0,2.0,3,9,3160,,2011,,98034,47.7001,-122.238,3450,10043,7.25,0,13203,13493,"(47.7001, -122.238)",7.770225779473294
8047,3530490031,2014-09-24,202200.0,2,1.75,1330,2159,1.0,0.0,0.0,4,8,1330,,1979,,98198,47.3822,-122.32,1220,3679,3.75,0,3489,4899,"(47.3822, -122.32)",15.702653670655797
8048,6400700230,2015-03-11,450000.0,3,2.25,1420,13468,1.0,0.0,0.0,3,7,960,460.0,1976,,98033,47.6693,-122.176,1480,10980,5.25,0,14888,12460,"(47.6693, -122.176)",8.540255530232486
8049,322069010,2015-05-08,435000.0,3,2.0,2570,233481,1.5,0.0,0.0,4,8,2570,,1986,,98038,47.4199,-122.03399999999999,2280,157687,5.0,0,236051,159967,"(47.4199, -122.03399999999999)",19.237451199551113
8050,2722059013,2015-02-04,550000.0,2,1.0,1270,43560,1.0,0.0,0.0,4,5,1270,,1908,,98042,47.3651,-122.165,1870,6960,3.0,0,44830,8830,"(47.3651, -122.165)",18.666016328964883
8051,3878900815,2015-05-04,361000.0,3,2.25,2470,5650,1.0,0.0,2.0,3,7,1550,920.0,1973,,98178,47.5072,-122.25200000000001,1660,5650,5.25,0,8120,7310,"(47.5072, -122.25200000000001)",8.06955666262445
8052,2600010330,2015-01-20,760000.0,4,2.25,2590,12600,2.0,0.0,0.0,3,9,2590,,1979,,98006,47.5566,-122.162,2620,11050,6.25,0,15190,13670,"(47.5566, -122.162)",8.899193185849004
8053,3889100027,2014-06-16,902000.0,4,2.5,3030,8507,2.0,0.0,0.0,3,9,3030,,2003,,98033,47.6675,-122.176,2570,8830,6.5,0,11537,11400,"(47.6675, -122.176)",8.480593784950266
8054,3505100297,2015-04-11,505000.0,3,1.75,1240,4550,1.5,0.0,0.0,4,7,1240,,1951,,98116,47.5803,-122.398,2110,5700,4.75,0,5790,7810,"(47.5803, -122.398)",3.500308367610889
8055,5560001130,2015-02-25,200000.0,3,1.0,1040,8925,1.0,0.0,0.0,4,6,1040,,1961,,98023,47.3265,-122.335,1040,8925,4.0,0,9965,9965,"(47.3265, -122.335)",19.532804082404468
8056,1311910300,2015-02-04,260000.0,5,2.25,2320,6375,1.0,0.0,0.0,4,7,1270,1050.0,1967,,98001,47.3351,-122.28200000000001,1760,7600,7.25,0,8695,9360,"(47.3351, -122.28200000000001)",19.107545276351356
8057,7518505160,2014-09-25,417000.0,2,1.0,1190,5100,1.5,0.0,0.0,2,7,1190,,1928,,98117,47.6773,-122.382,1920,5100,3.0,0,6290,7020,"(47.6773, -122.382)",5.163845417634576
8058,2115510330,2015-02-02,287500.0,3,2.25,2030,8690,1.0,0.0,0.0,4,8,1360,670.0,1986,,98023,47.3185,-122.391,1720,8800,5.25,0,10720,10520,"(47.3185, -122.391)",20.24732096225643
8059,3955500100,2015-04-07,450000.0,3,1.5,1390,10530,1.0,0.0,0.0,3,7,1390,,1961,,98033,47.7025,-122.196,1750,10530,4.5,0,11920,12280,"(47.7025, -122.196)",9.175597482850257
8060,2771104965,2015-01-30,825000.0,2,1.75,2050,4000,1.5,0.0,2.0,3,8,2050,,1979,,98119,47.6415,-122.37299999999999,1940,4000,3.75,0,6050,5940,"(47.6415, -122.37299999999999)",2.810926674016463
8061,5317100530,2014-08-27,1480000.0,4,3.0,3050,6179,2.0,0.0,0.0,4,9,2330,720.0,1926,,98112,47.6253,-122.28399999999999,3020,6505,7.0,0,9229,9525,"(47.6253, -122.28399999999999)",2.6778327776089332
8062,3336002215,2015-02-25,319950.0,2,1.0,1240,5500,1.5,0.0,0.0,3,6,1240,,1921,,98118,47.5257,-122.26299999999999,1520,5500,3.0,0,6740,7020,"(47.5257, -122.26299999999999)",6.70535648134746
8063,9408300180,2014-08-28,682000.0,4,2.5,3030,30000,2.0,0.0,0.0,4,9,3030,,1981,,98072,47.7468,-122.11200000000001,2600,34932,6.5,0,33030,37532,"(47.7468, -122.11200000000001)",14.116185285526765
8064,2770604575,2015-05-06,560000.0,3,1.75,1930,6000,1.0,0.0,0.0,3,8,1130,800.0,1956,,98119,47.6516,-122.375,1870,6000,4.75,0,7930,7870,"(47.6516, -122.375)",3.4393978004553216
8065,7305900082,2014-12-30,350000.0,3,1.75,1490,10344,1.0,0.0,0.0,3,7,1490,,1985,,98155,47.7517,-122.32600000000001,1450,8632,4.75,0,11834,10082,"(47.7517, -122.32600000000001)",9.857463742429639
8066,8661000148,2014-10-28,270000.0,3,2.0,1510,10215,1.0,0.0,0.0,4,7,1510,,1995,,98022,47.2078,-122.00299999999999,1370,8902,5.0,0,11725,10272,"(47.2078, -122.00299999999999)",31.81308335777354
8067,7968460230,2015-03-05,284000.0,3,1.75,1320,35100,1.0,0.0,0.0,3,7,1320,,1990,,98092,47.312,-122.12899999999999,1660,35100,4.75,0,36420,36760,"(47.312, -122.12899999999999)",22.703368891193772
8068,827000110,2014-07-14,308000.0,4,2.5,2330,4606,2.0,0.0,0.0,3,8,2330,,2004,,98031,47.3934,-122.184,2330,5783,6.5,0,6936,8113,"(47.3934, -122.184)",16.518371005990065
8069,3390600025,2014-05-29,450000.0,4,2.0,2240,7725,1.0,0.0,0.0,5,7,1120,1120.0,1956,,98106,47.5331,-122.365,1340,6300,6.0,0,9965,7640,"(47.5331, -122.365)",5.425545638238446
8070,1026069172,2014-06-18,540000.0,4,2.5,2050,34222,2.0,0.0,0.0,4,8,2050,,1989,,98077,47.7572,-122.022,2240,51400,6.5,0,36272,53640,"(47.7572, -122.022)",17.841184624617902
8071,1226039103,2014-06-10,380000.0,4,1.5,1680,11123,1.0,0.0,0.0,3,7,1130,550.0,1959,,98177,47.7565,-122.361,1770,10103,5.5,0,12803,11873,"(47.7565, -122.361)",10.242108167834441
8072,2125079054,2015-02-24,522500.0,4,2.75,2200,122403,1.5,0.0,0.0,3,7,2200,,1971,,98014,47.6301,-121.911,1710,74487,6.75,0,124603,76197,"(47.6301, -121.911)",19.859767790431132
8073,1545807810,2014-10-21,118000.0,1,1.0,670,7957,1.0,0.0,0.0,4,6,670,,1978,,98038,47.3594,-122.056,1600,7957,2.0,0,8627,9557,"(47.3594, -122.056)",21.660693787790954
8074,7205500120,2015-04-23,280400.0,4,1.75,1730,7210,1.0,0.0,0.0,4,7,1010,720.0,1968,,98003,47.354,-122.315,1620,7210,5.75,0,8940,8830,"(47.354, -122.315)",17.660669688485743
8075,924069176,2014-09-03,710000.0,4,2.75,2710,41811,1.5,0.0,0.0,4,8,1690,,1995,,98075,47.5836,-122.046,2110,35656,6.75,0,44521,37766,"(47.5836, -122.046)",13.641120241949816
8076,4045500620,2014-09-10,720000.0,3,3.25,3410,25741,2.0,0.0,0.0,4,8,3410,,1993,,98014,47.6929,-121.868,1660,25865,6.25,0,29151,27525,"(47.6929, -121.868)",22.550835579364286
8077,8146100325,2014-05-05,787000.0,3,1.75,1330,7500,1.0,0.0,0.0,3,8,1330,,1961,,98004,47.6074,-122.195,1690,7800,4.75,0,8830,9490,"(47.6074, -122.195)",6.583276399660468
8078,8663240180,2015-03-30,537000.0,4,2.5,1990,2660,2.0,0.0,0.0,3,8,1990,,2012,,98034,47.732,-122.178,1990,2665,6.5,0,4650,4655,"(47.732, -122.178)",11.23547765486323
8079,2087700115,2014-11-03,650000.0,2,1.5,1900,4450,1.0,0.0,0.0,5,7,1500,400.0,1916,,98144,47.5834,-122.29299999999999,2130,5000,3.5,0,6350,7130,"(47.5834, -122.29299999999999)",2.692199562741106
8080,7973202225,2015-01-06,154200.0,4,1.0,1310,8640,1.0,0.0,0.0,3,6,910,400.0,1948,,98146,47.5104,-122.34200000000001,1310,8640,5.0,0,9950,9950,"(47.5104, -122.34200000000001)",6.831601283483248
8081,2557000090,2015-01-15,238000.0,4,2.5,1690,7260,1.0,0.0,0.0,3,7,1080,610.0,1979,,98023,47.3001,-122.368,1690,7700,6.5,0,8950,9390,"(47.3001, -122.368)",21.408064081453556
8082,3500100209,2014-08-04,285650.0,3,1.0,1040,8199,1.0,0.0,0.0,3,7,1040,,1953,,98155,47.7348,-122.302,1420,8200,4.0,0,9239,9620,"(47.7348, -122.302)",8.823642949454438
8083,7234601166,2014-08-07,485500.0,2,1.5,1340,1286,2.0,0.0,0.0,3,8,1190,150.0,2006,,98122,47.617,-122.309,1460,1245,3.5,0,2626,2705,"(47.617, -122.309)",1.3810762140732826
8084,3972900215,2015-01-26,315000.0,2,1.0,1120,7350,1.0,0.0,0.0,3,7,1120,,1942,,98155,47.7648,-122.31,1320,7545,3.0,0,8470,8865,"(47.7648, -122.31)",10.820306017962574
8085,1924059029,2014-06-17,4670000.0,5,6.75,9640,13068,1.0,1.0,4.0,3,12,4820,4820.0,1983,2009.0,98040,47.556999999999995,-122.21,3270,10454,11.75,1,22708,13724,"(47.556999999999995, -122.21)",6.903292099033266
8086,3900500110,2014-11-17,627000.0,3,2.0,2310,10525,2.0,0.0,0.0,5,7,2310,,1965,,98033,47.6727,-122.17399999999999,1430,10523,5.0,0,12835,11953,"(47.6727, -122.17399999999999)",8.737093816136367
8087,5561000600,2015-04-10,525000.0,3,2.5,2190,34528,2.0,0.0,0.0,3,8,2190,,1994,,98027,47.4594,-121.986,2460,37901,5.5,0,36718,40361,"(47.4594, -121.986)",19.342976810005606
8088,3589500315,2014-09-19,526000.0,3,3.25,1220,1281,2.0,0.0,0.0,3,8,930,290.0,2014,,98105,47.67,-122.31700000000001,1303,3810,6.25,0,2501,5113,"(47.67, -122.31700000000001)",4.2958933981800405
8089,3658700690,2015-03-27,480000.0,3,1.5,1200,3060,1.0,0.0,0.0,4,7,1060,140.0,1910,,98115,47.678999999999995,-122.315,1410,3060,4.5,0,4260,4470,"(47.678999999999995, -122.315)",4.923592226467739
8090,4054560120,2014-10-08,970000.0,3,3.5,3840,53696,2.0,0.0,0.0,3,9,3840,,1996,,98077,47.7322,-122.035,3810,35181,6.5,0,57536,38991,"(47.7322, -122.035)",16.393392582294794
8091,3918400123,2014-08-11,640000.0,4,2.5,2460,9973,1.0,0.0,0.0,4,8,1560,900.0,1965,,98177,47.7133,-122.361,1830,7200,6.5,0,12433,9030,"(47.7133, -122.361)",7.283887860250519
8092,2592300450,2014-06-27,279000.0,3,2.5,1630,7950,1.0,0.0,0.0,3,8,1320,310.0,1985,,98042,47.4224,-122.15899999999999,1650,7952,5.5,0,9580,9602,"(47.4224, -122.15899999999999)",15.330847724147683
8093,123039424,2014-07-10,303000.0,2,2.0,970,9750,1.0,0.0,0.0,5,6,970,,1940,,98146,47.5073,-122.37200000000001,1850,9000,4.0,0,10720,10850,"(47.5073, -122.37200000000001)",7.234719158291512
8094,8068000730,2014-06-25,315000.0,4,2.0,1780,5336,1.5,0.0,0.0,5,6,930,,1918,,98178,47.5094,-122.26299999999999,1910,10304,6.0,0,7116,12214,"(47.5094, -122.26299999999999)",7.696028063070135
8095,7461420230,2015-03-25,336500.0,4,1.75,1760,7268,1.0,0.0,0.0,4,7,1080,680.0,1979,,98058,47.4267,-122.148,1830,8786,5.75,0,9028,10616,"(47.4267, -122.148)",15.36896466935023
8096,1443501020,2014-11-13,163250.0,2,1.0,770,8150,1.0,0.0,0.0,3,6,770,,1951,,98118,47.5324,-122.275,1140,8550,3.0,0,8920,9690,"(47.5324, -122.275)",6.026873846761209
8097,3798000165,2015-02-18,444950.0,3,1.0,1760,6927,1.0,0.0,0.0,3,7,1050,710.0,1962,,98011,47.7623,-122.2,2060,9120,4.0,0,8687,11180,"(47.7623, -122.2)",12.33252163610028
8098,730000085,2014-08-01,285000.0,2,1.0,990,2446,2.0,0.0,0.0,3,7,990,,1998,,98144,47.5919,-122.29700000000001,1260,2805,3.0,0,3436,4065,"(47.5919, -122.29700000000001)",2.1865962058495017
8099,2061100265,2015-03-17,370000.0,2,1.0,1250,4960,1.0,0.0,0.0,3,7,940,310.0,1938,,98115,47.6893,-122.325,2030,7440,3.0,0,6210,9470,"(47.6893, -122.325)",5.559319919668689
8100,1683900040,2014-12-15,330000.0,3,2.25,1440,5150,2.0,0.0,0.0,3,7,1440,,1997,,98106,47.5456,-122.35600000000001,1530,5238,5.25,0,6590,6768,"(47.5456, -122.35600000000001)",4.489249201455012
8101,3959401880,2014-08-20,395000.0,2,2.0,1960,4018,1.0,0.0,0.0,5,7,980,980.0,1950,,98108,47.5629,-122.32,1240,4641,4.0,0,5978,5881,"(47.5629, -122.32)",3.2879752272794573
8102,2124049160,2015-04-16,440000.0,6,3.0,2510,5310,1.0,0.0,0.0,4,7,1460,1050.0,1944,,98108,47.5533,-122.304,1390,5407,9.0,0,7820,6797,"(47.5533, -122.304)",4.145326952467593
8103,7708180040,2014-05-03,625000.0,4,2.75,2920,6605,2.0,0.0,0.0,3,8,2920,,2012,,98059,47.4909,-122.14399999999999,3030,6605,6.75,0,9525,9635,"(47.4909, -122.14399999999999)",12.133883087650998
8104,1422300100,2014-09-29,435000.0,3,2.5,1730,46638,2.0,0.0,0.0,3,8,1730,,1991,,98045,47.4614,-121.709,1750,35508,5.5,0,48368,37258,"(47.4614, -121.709)",30.99257156107689
8105,255550230,2014-11-18,299950.0,3,2.5,1570,2577,2.0,0.0,0.0,3,7,1570,,2005,,98019,47.7456,-121.984,1970,2952,5.5,0,4147,4922,"(47.7456, -121.984)",18.90573055611085
8106,1370804480,2014-09-29,560000.0,2,1.75,970,4233,1.0,0.0,0.0,4,7,970,,1944,,98199,47.6384,-122.4,1340,4233,3.75,0,5203,5573,"(47.6384, -122.4)",3.5874902569608893
8107,5104511590,2014-05-20,380000.0,4,3.0,2800,9764,2.0,0.0,0.0,3,8,2800,,2002,,98038,47.3543,-122.012,3610,8194,7.0,0,12564,11804,"(47.3543, -122.012)",23.227013693119247
8108,1498302783,2014-05-19,333000.0,4,2.0,1580,7800,2.0,0.0,0.0,2,6,1580,,1906,,98144,47.5848,-122.302,1190,4440,6.0,0,9380,5630,"(47.5848, -122.302)",2.322969820252375
8109,1623800300,2014-06-10,499000.0,2,1.0,1220,3000,1.0,0.0,0.0,3,7,920,300.0,1926,,98117,47.6823,-122.365,1270,3000,3.0,0,4220,4270,"(47.6823, -122.365)",5.2244281074696355
8110,5649600266,2015-02-24,386000.0,3,1.5,1550,8000,1.0,0.0,0.0,3,6,1330,220.0,1980,,98118,47.5536,-122.286,1150,5150,4.5,0,9550,6300,"(47.5536, -122.286)",4.500399891548581
8111,2968801075,2014-09-22,320600.0,3,2.0,1220,7620,1.0,0.0,0.0,3,6,720,500.0,1947,,98166,47.4564,-122.352,1640,7620,5.0,0,8840,9260,"(47.4564, -122.352)",10.582848196832305
8112,1923039089,2014-06-10,285000.0,2,2.0,1651,18200,1.0,0.0,0.0,3,6,1651,,1946,,98070,47.4621,-122.461,1510,89595,4.0,0,19851,91105,"(47.4621, -122.461)",11.710500518930546
8113,4006000183,2014-09-09,450000.0,7,4.0,3150,7800,2.0,0.0,0.0,3,8,3150,,2013,,98118,47.5259,-122.279,1880,6000,11.0,0,10950,7880,"(47.5259, -122.279)",6.34516858149481
8114,9183700845,2014-12-18,175000.0,2,1.0,800,7150,1.0,0.0,0.0,3,5,800,,1933,,98030,47.3788,-122.22399999999999,1220,8019,3.0,0,7950,9239,"(47.3788, -122.22399999999999)",16.760176792742303
8115,9558050360,2015-04-21,544800.0,5,2.75,3190,5857,2.0,0.0,0.0,3,9,3190,,2004,,98058,47.4575,-122.119,3100,5857,7.75,0,9047,8957,"(47.4575, -122.119)",14.58139125076514
8116,1683600120,2015-01-21,220000.0,3,1.75,1720,7587,1.0,0.0,0.0,4,7,1140,580.0,1981,,98092,47.3175,-122.182,1120,7287,4.75,0,9307,8407,"(47.3175, -122.182)",21.40454289513126
8117,1604601570,2014-09-05,374000.0,2,2.25,1100,1695,2.0,0.0,0.0,3,9,1100,,2009,,98118,47.5663,-122.289,1100,3082,4.25,0,2795,4182,"(47.5663, -122.289)",3.693846550042207
8118,2787460720,2015-02-27,200000.0,3,2.0,1010,7896,1.0,0.0,0.0,3,7,1010,,1984,,98031,47.4046,-122.181,1540,7896,5.0,0,8906,9436,"(47.4046, -122.181)",15.886414742489755
8119,2787460720,2015-05-06,259950.0,3,2.0,1010,7896,1.0,0.0,0.0,3,7,1010,,1984,,98031,47.4046,-122.181,1540,7896,5.0,0,8906,9436,"(47.4046, -122.181)",15.886414742489755
8120,6386700300,2014-07-22,255000.0,4,2.75,1760,9222,1.0,0.0,0.0,3,7,1140,620.0,1971,,98023,47.3099,-122.36200000000001,1800,9222,6.75,0,10982,11022,"(47.3099, -122.36200000000001)",20.714480702682273
8121,2297400090,2015-03-23,447000.0,3,1.75,1400,6750,1.0,0.0,0.0,3,7,1040,360.0,1975,,98034,47.717,-122.226,1860,7480,4.75,0,8150,9340,"(47.717, -122.226)",9.045490421421801
8122,2420069278,2015-03-19,287000.0,3,2.5,1820,8722,1.5,0.0,0.0,3,7,1820,,1926,2008.0,98022,47.2137,-121.98899999999999,1480,12285,5.5,1,10542,13765,"(47.2137, -121.98899999999999)",31.787275163399915
8123,7276100145,2014-09-30,344950.0,3,2.0,1470,6950,1.0,0.0,0.0,5,6,1470,,1932,,98133,47.7619,-122.34299999999999,1660,5065,5.0,0,8420,6725,"(47.7619, -122.34299999999999)",10.555166759546971
8124,2475900850,2014-10-10,212000.0,2,1.0,770,7000,1.0,0.0,0.0,3,6,770,,1921,,98024,47.5654,-121.89,1100,8777,3.0,0,7770,9877,"(47.5654, -121.89)",21.017091478346057
8125,3760100100,2014-07-23,425000.0,5,2.75,1340,11583,1.0,0.0,0.0,3,7,1190,150.0,1962,,98034,47.708999999999996,-122.214,1950,10514,7.75,0,12923,12464,"(47.708999999999996, -122.214)",8.940993757447243
8126,7849202585,2014-09-04,170000.0,1,1.0,480,4560,1.0,0.0,0.0,3,5,480,,1922,,98065,47.5253,-121.82600000000001,890,4803,2.0,0,5040,5693,"(47.5253, -121.82600000000001)",24.485730632153384
8127,6430500291,2015-02-12,565000.0,3,1.0,1260,4080,1.5,0.0,0.0,4,7,1260,,1928,,98103,47.6893,-122.354,1130,3876,4.0,0,5340,5006,"(47.6893, -122.354)",5.595368205986199
8128,8151600701,2014-06-23,234000.0,2,1.0,870,11100,1.0,0.0,0.0,3,6,870,,1940,,98146,47.5038,-122.36399999999999,1370,10404,3.0,0,11970,11774,"(47.5038, -122.36399999999999)",7.396099275498859
8129,2597450620,2014-10-09,1510000.0,3,2.5,4010,12105,1.0,0.0,3.0,5,11,2600,1410.0,1983,,98006,47.553999999999995,-122.15100000000001,4010,15081,5.5,0,16115,19091,"(47.553999999999995, -122.15100000000001)",9.440818623370056
8130,1099900120,2015-01-26,345000.0,3,2.5,2340,8414,1.0,0.0,0.0,3,7,1280,1060.0,1993,,98188,47.4685,-122.265,2340,7268,5.5,0,10754,9608,"(47.4685, -122.265)",10.27457931948781
8131,7853340450,2015-04-27,415000.0,3,2.75,1770,3172,2.0,0.0,0.0,3,8,1770,,2009,,98065,47.5164,-121.87799999999999,1760,2891,5.75,0,4942,4651,"(47.5164, -121.87799999999999)",22.30856774726118
8132,5652600065,2014-10-10,760000.0,5,1.75,2660,10637,1.5,0.0,0.0,5,7,1670,990.0,1922,,98115,47.6945,-122.292,1570,6825,6.75,0,13297,8395,"(47.6945, -122.292)",6.243932584656859
8133,6114400142,2015-02-26,484000.0,5,2.5,3600,20001,2.0,0.0,0.0,4,9,3600,,1976,,98166,47.4484,-122.339,2860,21780,7.5,0,23601,24640,"(47.4484, -122.339)",11.110935904108413
8134,3630050180,2014-09-26,360000.0,2,1.75,1230,1107,2.0,0.0,0.0,3,8,1230,,2006,,98029,47.5475,-121.999,1380,1107,3.75,0,2337,2487,"(47.5475, -121.999)",16.28899197891962
8135,1853000300,2015-02-24,875000.0,3,2.75,3270,39586,1.5,0.0,0.0,3,11,3270,,1988,,98077,47.731,-122.07799999999999,3480,35998,5.75,0,42856,39478,"(47.731, -122.07799999999999)",14.671555775573179
8136,3585900785,2014-05-14,930000.0,3,2.5,3100,20553,1.0,0.0,0.0,3,10,3100,,1954,,98177,47.7635,-122.37700000000001,3000,22302,5.5,0,23653,25302,"(47.7635, -122.37700000000001)",10.827884822375973
8137,1545801970,2014-05-16,250000.0,3,2.0,1900,6660,1.0,0.0,0.0,5,7,950,950.0,1966,,98038,47.3594,-122.054,1690,8111,5.0,0,8560,9801,"(47.3594, -122.054)",21.717246890509234
